assetID,lat,lon,vs30,value,vulnModel,censusTract,occType,occupancy,strType,designLevel,occ,designlevel
20623,34.4538885,-117.268212,360,75094.37,W1-m-RES1-DF,06071010012,RES,RES1,W1,MC,RES1,m
20731,36.9098412,-121.752519,360,54306.9,W1-m-RES1-DF,06087110301,RES,RES1,W1,MC,RES1,m
20829,34.0502444,-118.1001251,360,216218.2,W1-m-RES1-DF,06037482521,RES,RES1,W1,MC,RES1,m
20964,36.3473632,-119.4417729,360,260974.9,W1-m-RES1-DF,06107000901,RES,RES1,W1,MC,RES1,m
21204,38.6450949,-121.4947736,360,182112.0,W1-m-RES1-DF,06067007019,RES,RES1,W1,MC,RES1,m
21394,38.56077,-121.5694652,360,42449.0,W1-m-RES1-DF,06113010203,RES,RES1,W1,MC,RES1,m
21542,36.7722645,-119.7950446,360,343167.0,W1-m-RES1-DF,06019003500,RES,RES1,W1,MC,RES1,m
21624,36.3572411,-119.6639856,360,909096.9,W1-m-RES1-DF,06031000604,RES,RES1,W1,MC,RES1,m
21680,37.3487217,-121.801472,360,205035.1,W1-m-RES1-DF,06085503509,RES,RES1,W1,MC,RES1,m
21889,38.3820955,-122.7284091,360,158826.3,W1-m-RES1-DF,06097153202,RES,RES1,W1,MC,RES1,m
21935,34.1819643,-119.1913008,360,287849.4,W1-m-RES1-DF,06111003700,RES,RES1,W1,MC,RES1,m
21949,34.1672501,-119.0440823,360,29467.48,W1-m-RES1-DF,06111005700,RES,RES1,W1,MC,RES1,m
22049,37.79896,-121.2107036,360,90679.06,W1-m-RES1-DF,06077005109,RES,RES1,W1,MC,RES1,m
22128,37.7558368,-122.4120842,360,127398.2,W1-m-RES1-DF,06075022803,RES,RES1,W1,MC,RES1,m
22241,39.119345,-121.3995842,360,142526.8,W1-m-RES1-DF,06115040902,RES,RES1,W1,MC,RES1,m
22327,38.6727159,-121.3179766,360,319321.0,W1-m-RES1-DF,06067008134,RES,RES1,W1,MC,RES1,m
22391,37.8027796,-122.410688,360,23308.4,W1-m-RES1-DF,06075010401,RES,RES1,W1,MC,RES1,m
22542,34.0103869,-118.0604339,360,241918.0,W1-m-RES1-DF,06037500403,RES,RES1,W1,MC,RES1,m
22721,34.1408045,-118.1458928,360,177166.0,W1-m-RES1-DF,06037463602,RES,RES1,W1,MC,RES1,m
22832,37.40117,-122.0157372,360,59316.3,W1-m-RES1-DF,06085504807,RES,RES1,W1,MC,RES1,m
22944,34.0567212,-118.2815247,360,1483.02,W1-m-RES1-DF,06037209401,RES,RES1,W1,MC,RES1,m
23010,34.4006469,-117.3623881,360,20010.06,W1-m-RES1-DF,06071010041,RES,RES1,W1,MC,RES1,m
23083,35.3095691,-118.9945269,360,187680.0,W1-m-RES1-DF,06029003103,RES,RES1,W1,MC,RES1,m
23207,34.0278345,-117.0935604,360,162831.0,W1-m-RES1-DF,06071008705,RES,RES1,W1,MC,RES1,m
23311,38.88795,-121.1494678,360,477243.4,W1-m-RES1-DF,06061020501,RES,RES1,W1,MC,RES1,m
23387,33.9220961,-118.0716029,360,239209.9,W1-m-RES1-DF,06037555300,RES,RES1,W1,MC,RES1,m
23433,36.3489843,-119.6219711,360,328790.0,W1-m-RES1-DF,06031000702,RES,RES1,W1,MC,RES1,m
23506,33.7632139,-117.9463184,360,227895.6,W1-m-RES1-DF,06059088902,RES,RES1,W1,MC,RES1,m
23563,34.2795999,-119.1655535,360,73957.82,W1-m-RES1-DF,06111001304,RES,RES1,W1,MC,RES1,m
23699,36.8189274,-119.9187476,360,950216.9,W1-m-RES1-DF,06019004218,RES,RES1,W1,MC,RES1,m
23845,36.3343614,-119.274374,360,91825.0,W1-m-RES1-DF,06107001305,RES,RES1,W1,MC,RES1,m
23938,34.2145917,-118.5316957,360,262863.1,W1-m-RES1-DF,06037131400,RES,RES1,W1,MC,RES1,m
24018,34.0021096,-118.4274418,360,58726.2,W1-m-RES1-DF,06037272302,RES,RES1,W1,MC,RES1,m
24127,34.0554476,-117.9650285,360,392728.3,W1-m-RES1-DF,06037406903,RES,RES1,W1,MC,RES1,m
24240,36.8456683,-119.7581768,360,435578.0,W1-m-RES1-DF,06019005527,RES,RES1,W1,MC,RES1,m
24317,37.7318894,-121.9385114,360,731888.4,W1-m-RES1-DF,06013345101,RES,RES1,W1,MC,RES1,m
24425,33.8520795,-118.0774113,360,319730.9,W1-m-RES1-DF,06037554515,RES,RES1,W1,MC,RES1,m
24494,34.1112603,-118.3297989,360,228714.9,W1-m-RES1-DF,06037189600,RES,RES1,W1,MC,RES1,m
24599,33.0487896,-117.2397938,360,145233.7,W1-m-RES1-DF,06073017104,RES,RES1,W1,MC,RES1,m
24625,37.9659228,-122.505765,360,31630.0,W1-m-RES1-DF,06041112204,RES,RES1,W1,MC,RES1,m
24679,34.0865745,-118.1646554,360,190675.0,W1-m-RES1-DF,06037201501,RES,RES1,W1,MC,RES1,m
24868,34.1739496,-118.6178069,360,250433.2,W1-m-RES1-DF,06037137203,RES,RES1,W1,MC,RES1,m
24931,37.7328541,-121.4450287,360,97035.37,W1-m-RES1-DF,06077005403,RES,RES1,W1,MC,RES1,m
25006,34.9147863,-120.4257622,360,54119.84,W1-m-RES1-DF,06083002014,RES,RES1,W1,MC,RES1,m
25078,33.9791778,-118.363824,360,136844.7,W1-m-RES1-DF,06037601301,RES,RES1,W1,MC,RES1,m
25230,34.1011641,-117.7249135,360,448286.2,W1-m-RES1-DF,06037401902,RES,RES1,W1,MC,RES1,m
25340,33.8926414,-117.5553304,360,144153.6,W1-m-RES1-DF,06065040809,RES,RES1,W1,MC,RES1,m
25394,33.7941045,-116.5369038,360,420320.1,W1-m-RES1-DF,06065940800,RES,RES1,W1,MC,RES1,m
25512,37.9065751,-122.0146435,360,1039353.0,W1-m-RES1-DF,06013338302,RES,RES1,W1,MC,RES1,m
25621,38.4066026,-122.2800482,360,421191.0,W1-m-RES1-DF,06055201401,RES,RES1,W1,MC,RES1,m
25780,36.9247525,-121.7903393,360,105061.8,W1-m-RES1-DF,06087110601,RES,RES1,W1,MC,RES1,m
25940,32.9466011,-117.0535531,360,209615.2,W1-m-RES1-DF,06073017048,RES,RES1,W1,MC,RES1,m
26007,38.826529,-121.1428143,360,704740.8,W1-m-RES1-DF,06061020608,RES,RES1,W1,MC,RES1,m
26051,33.141444,-117.0593048,360,161926.0,W1-m-RES1-DF,06073020206,RES,RES1,W1,MC,RES1,m
26110,34.2742393,-118.4218751,360,86671.44,W1-m-RES1-DF,06037104322,RES,RES1,W1,MC,RES1,m
26149,34.5102582,-117.2222392,360,167991.1,W1-m-RES1-DF,06071009723,RES,RES1,W1,MC,RES1,m
26186,36.7942608,-119.650061,360,970444.9,W1-m-RES1-DF,06019005911,RES,RES1,W1,MC,RES1,m
26269,37.3088699,-121.956866,360,570454.4,W1-m-RES1-DF,06085506302,RES,RES1,W1,MC,RES1,m
26406,33.9025381,-117.8612771,360,582595.1,W1-m-RES1-DF,06059011709,RES,RES1,W1,MC,RES1,m
26437,34.0794781,-117.6460511,360,321297.1,W1-m-RES1-DF,06071001200,RES,RES1,W1,MC,RES1,m
26469,38.6171433,-121.4616777,360,114887.0,W1-m-RES1-DF,06067006803,RES,RES1,W1,MC,RES1,m
26806,34.2690897,-118.7704674,360,69431.61,W1-m-RES1-DF,06111007800,RES,RES1,W1,MC,RES1,m
26939,36.7895164,-121.6227734,360,374225.8,W1-m-RES1-DF,06053010501,RES,RES1,W1,MC,RES1,m
27058,34.802456,-118.9627506,360,176506.2,W1-m-RES1-DF,06029003305,RES,RES1,W1,MC,RES1,m
27167,36.9730255,-122.0116234,360,147482.7,W1-m-RES1-DF,06087100802,RES,RES1,W1,MC,RES1,m
27361,38.0300902,-122.5177252,360,57188.0,W1-m-RES1-DF,06041106001,RES,RES1,W1,MC,RES1,m
27449,41.6379522,-120.6933431,360,220909.5,W1-m-RES1-DF,06049000300,RES,RES1,W1,MC,RES1,m
27536,32.8039448,-116.9433532,360,118491.8,W1-m-RES1-DF,06073016302,RES,RES1,W1,MC,RES1,m
27578,33.823538,-118.3035584,360,59705.68,W1-m-RES1-DF,06037293206,RES,RES1,W1,MC,RES1,m
27792,38.0067648,-122.3074125,360,289314.0,W1-m-RES1-DF,06013359102,RES,RES1,W1,MC,RES1,m
27900,38.4546577,-122.6631418,360,210866.1,W1-m-RES1-DF,06097151702,RES,RES1,W1,MC,RES1,m
28066,34.0588015,-117.3237245,360,109130.0,W1-m-RES1-DF,06071012500,RES,RES1,W1,MC,RES1,m
28107,34.2407686,-118.4472672,360,16989.02,W1-m-RES1-DF,06037119342,RES,RES1,W1,MC,RES1,m
28169,33.1889636,-117.1008128,360,148252.4,W1-m-RES1-DF,06073020111,RES,RES1,W1,MC,RES1,m
28228,32.8603845,-116.8671781,360,45740.97,W1-m-RES1-DF,06073016813,RES,RES1,W1,MC,RES1,m
28267,37.562035,-122.2617686,360,372922.0,W1-m-RES1-DF,06081608100,RES,RES1,W1,MC,RES1,m
28335,36.5376452,-119.2959057,360,123017.0,W1-m-RES1-DF,06107000204,RES,RES1,W1,MC,RES1,m
28390,37.5590456,-121.9353151,360,280624.8,W1-m-RES1-DF,06001442000,RES,RES1,W1,MC,RES1,m
28537,33.8735241,-117.9535931,360,408739.2,W1-m-RES1-DF,06059011000,RES,RES1,W1,MC,RES1,m
28621,38.0004738,-121.8155705,360,267552.9,W1-m-RES1-DF,06013307102,RES,RES1,W1,MC,RES1,m
28710,38.6029899,-121.3737749,360,446862.9,W1-m-RES1-DF,06067005701,RES,RES1,W1,MC,RES1,m
28745,34.0326941,-118.3230172,360,72188.08,W1-m-RES1-DF,06037218900,RES,RES1,W1,MC,RES1,m
28830,33.792026,-118.0197653,360,488539.3,W1-m-RES1-DF,06059110010,RES,RES1,W1,MC,RES1,m
28875,33.9280828,-118.1453111,360,150308.0,W1-m-RES1-DF,06037551201,RES,RES1,W1,MC,RES1,m
28925,36.9266641,-121.739489,360,63107.77,W1-m-RES1-DF,06087110101,RES,RES1,W1,MC,RES1,m
28940,38.3824334,-121.4408449,360,541289.0,W1-m-RES1-DF,06067009646,RES,RES1,W1,MC,RES1,m
28966,37.7986398,-122.222061,360,107641.7,W1-m-RES1-DF,06001406400,RES,RES1,W1,MC,RES1,m
29042,34.0611535,-118.3804364,360,21636.62,W1-m-RES1-DF,06037216402,RES,RES1,W1,MC,RES1,m
29159,41.7831006,-122.3292299,360,475523.2,W1-m-RES1-DF,06093000300,RES,RES1,W1,MC,RES1,m
29219,38.5068873,-121.4469045,360,182348.7,W1-m-RES1-DF,06067004702,RES,RES1,W1,MC,RES1,m
29435,33.9552551,-118.2144693,360,31754.25,W1-m-RES1-DF,06037535503,RES,RES1,W1,MC,RES1,m
29483,37.5072245,-121.9271486,360,246879.8,W1-m-RES1-DF,06001443102,RES,RES1,W1,MC,RES1,m
29621,35.3924387,-119.0832775,360,14178.22,W1-m-RES1-DF,06029000506,RES,RES1,W1,MC,RES1,m
29679,32.698874,-116.9282753,360,257887.7,W1-m-RES1-DF,06073021306,RES,RES1,W1,MC,RES1,m
29714,33.9073761,-118.33084,360,23986.69,W1-m-RES1-DF,06037602506,RES,RES1,W1,MC,RES1,m
29758,38.4785337,-121.491901,360,282129.0,W1-m-RES1-DF,06067004301,RES,RES1,W1,MC,RES1,m
29793,32.7130441,-117.0611857,360,107778.3,W1-m-RES1-DF,06073003004,RES,RES1,W1,MC,RES1,m
29862,33.7378669,-117.9417352,360,386983.7,W1-m-RES1-DF,06059099203,RES,RES1,W1,MC,RES1,m
29916,33.9622691,-118.1171582,360,283264.4,W1-m-RES1-DF,06037550601,RES,RES1,W1,MC,RES1,m
29983,33.5893519,-116.0660047,360,42319.09,W1-m-RES1-DF,06065045610,RES,RES1,W1,MC,RES1,m
30048,36.9449365,-119.9073292,360,334045.0,W1-m-RES1-DF,06039000516,RES,RES1,W1,MC,RES1,m
30077,34.6789981,-118.3864277,360,42224.14,W1-m-RES1-DF,06037901210,RES,RES1,W1,MC,RES1,m
30145,37.4844284,-122.2412155,360,427202.7,W1-m-RES1-DF,06081610000,RES,RES1,W1,MC,RES1,m
30271,37.3453341,-121.8665169,360,90128.21,W1-m-RES1-DF,06085501402,RES,RES1,W1,MC,RES1,m
30425,34.0556846,-117.2682416,360,49782.43,W1-m-RES1-DF,06071007303,RES,RES1,W1,MC,RES1,m
30559,35.3110896,-119.0832892,360,53000.28,W1-m-RES1-DF,06029003131,RES,RES1,W1,MC,RES1,m
30648,35.3358221,-119.012111,360,76367.34,W1-m-RES1-DF,06029003002,RES,RES1,W1,MC,RES1,m
30710,37.3019892,-122.019228,360,674771.4,W1-m-RES1-DF,06085507906,RES,RES1,W1,MC,RES1,m
30750,34.1185714,-117.2842446,360,58840.12,W1-m-RES1-DF,06071005602,RES,RES1,W1,MC,RES1,m
30812,37.5844723,-120.9195363,360,164957.0,W1-m-RES1-DF,06099003004,RES,RES1,W1,MC,RES1,m
30933,37.3071954,-120.4917746,360,141470.0,W1-m-RES1-DF,06047001301,RES,RES1,W1,MC,RES1,m
31031,32.7470748,-117.1152037,360,55823.64,W1-m-RES1-DF,06073002401,RES,RES1,W1,MC,RES1,m
31122,33.8993442,-118.2100023,360,110130.9,W1-m-RES1-DF,06037541605,RES,RES1,W1,MC,RES1,m
31215,39.7296028,-121.8618097,360,86453.73,W1-m-RES1-DF,06007000502,RES,RES1,W1,MC,RES1,m
31375,37.7937603,-122.2667344,360,3154.35,W1-m-RES1-DF,06001403302,RES,RES1,W1,MC,RES1,m
31471,34.0058662,-118.400984,360,376802.3,W1-m-RES1-DF,06037702700,RES,RES1,W1,MC,RES1,m
31601,39.0569709,-120.9537177,360,661214.0,W1-m-RES1-DF,06061022002,RES,RES1,W1,MC,RES1,m
31744,37.8886599,-122.5058805,360,347303.2,W1-m-RES1-DF,06041125000,RES,RES1,W1,MC,RES1,m
31863,36.6228559,-121.9132892,360,123661.9,W1-m-RES1-DF,06053012401,RES,RES1,W1,MC,RES1,m
31950,34.4409913,-118.4105624,360,283718.8,W1-m-RES1-DF,06037910807,RES,RES1,W1,MC,RES1,m
32030,34.6382752,-118.2230349,360,207150.1,W1-m-RES1-DF,06037910301,RES,RES1,W1,MC,RES1,m
32111,34.1921963,-118.4576889,360,79624.31,W1-m-RES1-DF,06037127805,RES,RES1,W1,MC,RES1,m
32187,40.5020364,-123.7971626,360,336722.3,W1-m-RES1-DF,06023010902,RES,RES1,W1,MC,RES1,m
32342,37.238092,-121.973612,360,191732.5,W1-m-RES1-DF,06085507100,RES,RES1,W1,MC,RES1,m
32436,37.2923684,-122.1192678,360,325069.1,W1-m-RES1-DF,06085511707,RES,RES1,W1,MC,RES1,m
32510,32.698857,-115.3767021,360,28230.6,W1-m-RES1-DF,06025011903,RES,RES1,W1,MC,RES1,m
32587,40.5753785,-122.399948,360,199440.4,W1-m-RES1-DF,06089010500,RES,RES1,W1,MC,RES1,m
32659,34.5899226,-117.3731621,360,15654.78,W1-m-RES1-DF,06071980200,RES,RES1,W1,MC,RES1,m
32749,34.1322964,-117.2908879,360,165815.8,W1-m-RES1-DF,06071005400,RES,RES1,W1,MC,RES1,m
32916,35.5228503,-119.280697,360,114971.7,W1-m-RES1-DF,06029004001,RES,RES1,W1,MC,RES1,m
32987,37.3163796,-122.0012063,360,407535.9,W1-m-RES1-DF,06085508004,RES,RES1,W1,MC,RES1,m
33053,38.6434948,-121.3365195,360,216064.5,W1-m-RES1-DF,06067007603,RES,RES1,W1,MC,RES1,m
33114,33.3424605,-118.3292211,360,131486.2,W1-m-RES1-DF,06037599000,RES,RES1,W1,MC,RES1,m
33298,37.5528991,-122.3170375,360,344036.7,W1-m-RES1-DF,06081606600,RES,RES1,W1,MC,RES1,m
33400,34.2137872,-119.1911259,360,164565.3,W1-m-RES1-DF,06111003301,RES,RES1,W1,MC,RES1,m
33496,37.7983583,-122.4385354,360,84315.32,W1-m-RES1-DF,06075012802,RES,RES1,W1,MC,RES1,m
33579,32.7070141,-117.0441008,360,298926.3,W1-m-RES1-DF,06073003103,RES,RES1,W1,MC,RES1,m
33687,36.9858366,-121.8673672,360,233998.7,W1-m-RES1-DF,06087122204,RES,RES1,W1,MC,RES1,m
33751,38.0245131,-122.2274445,360,48875.23,W1-m-RES1-DF,06013356001,RES,RES1,W1,MC,RES1,m
33829,37.852246,-122.267564,360,80556.3,W1-m-RES1-DF,06001423901,RES,RES1,W1,MC,RES1,m
33946,34.2996308,-119.2884311,360,136360.1,W1-m-RES1-DF,06111002200,RES,RES1,W1,MC,RES1,m
34038,37.2436327,-121.853464,360,488073.3,W1-m-RES1-DF,06085512053,RES,RES1,W1,MC,RES1,m
34113,33.8305218,-118.2671816,360,193700.9,W1-m-RES1-DF,06037543803,RES,RES1,W1,MC,RES1,m
34195,37.7982726,-122.4188607,360,66409.84,W1-m-RES1-DF,06075010901,RES,RES1,W1,MC,RES1,m
34335,37.9337791,-122.3629918,360,122994.0,W1-m-RES1-DF,06013377000,RES,RES1,W1,MC,RES1,m
34419,34.2458703,-118.4209447,360,41022.14,W1-m-RES1-DF,06037104822,RES,RES1,W1,MC,RES1,m
34609,36.6871053,-119.7170769,360,101951.4,W1-m-RES1-DF,06019001500,RES,RES1,W1,MC,RES1,m
34680,33.819638,-116.4690836,360,38482.21,W1-m-RES1-DF,06065044926,RES,RES1,W1,MC,RES1,m
34751,34.0598538,-118.2979144,360,329.0,W1-m-RES1-DF,06037212304,RES,RES1,W1,MC,RES1,m
34850,39.2213169,-121.8398914,360,337727.4,W1-m-RES1-DF,06101050800,RES,RES1,W1,MC,RES1,m
34943,39.5280241,-122.2169664,360,88923.9,W1-m-RES1-DF,06021010401,RES,RES1,W1,MC,RES1,m
34999,34.0644299,-118.0988908,360,24127.74,W1-m-RES1-DF,06037482304,RES,RES1,W1,MC,RES1,m
35105,36.8531554,-121.3836822,360,68975.83,W1-m-RES1-DF,06069000502,RES,RES1,W1,MC,RES1,m
35165,34.0218419,-118.2570623,360,31391.24,W1-m-RES1-DF,06037226420,RES,RES1,W1,MC,RES1,m
35277,39.7681532,-121.8186276,360,715043.4,W1-m-RES1-DF,06007000103,RES,RES1,W1,MC,RES1,m
35419,32.8998834,-117.1295174,360,323037.3,W1-m-RES1-DF,06073008360,RES,RES1,W1,MC,RES1,m
35551,38.0481856,-122.2538488,360,321805.1,W1-m-RES1-DF,06013358000,RES,RES1,W1,MC,RES1,m
35618,37.3010098,-121.8099934,360,145799.1,W1-m-RES1-DF,06085503337,RES,RES1,W1,MC,RES1,m
35700,34.0514491,-118.4660451,360,40577.47,W1-m-RES1-DF,06037264303,RES,RES1,W1,MC,RES1,m
35779,38.2293028,-120.1769114,360,193286.9,W1-m-RES1-DF,06109002102,RES,RES1,W1,MC,RES1,m
35951,37.911254,-122.0627985,360,29037.72,W1-m-RES1-DF,06013339004,RES,RES1,W1,MC,RES1,m
36216,33.8919967,-117.6059596,360,34500.61,W1-m-RES1-DF,06065041500,RES,RES1,W1,MC,RES1,m
36256,38.857706,-121.2392811,360,352527.5,W1-m-RES1-DF,06061023501,RES,RES1,W1,MC,RES1,m
36293,34.0949804,-118.1636455,360,137329.3,W1-m-RES1-DF,06037201120,RES,RES1,W1,MC,RES1,m
36361,33.7284876,-117.8147887,360,183925.6,W1-m-RES1-DF,06059075513,RES,RES1,W1,MC,RES1,m
36475,34.4174275,-119.2817012,360,303753.1,W1-m-RES1-DF,06111001102,RES,RES1,W1,MC,RES1,m
36531,38.0292819,-121.3852365,360,266089.0,W1-m-RES1-DF,06077003215,RES,RES1,W1,MC,RES1,m
36627,33.9490818,-118.3482313,360,30449.87,W1-m-RES1-DF,06037601100,RES,RES1,W1,MC,RES1,m
36725,38.024444,-121.3338763,360,240421.8,W1-m-RES1-DF,06077003205,RES,RES1,W1,MC,RES1,m
36792,32.8028078,-117.236271,360,93478.77,W1-m-RES1-DF,06073007911,RES,RES1,W1,MC,RES1,m
36856,37.2974131,-121.9693967,360,247474.9,W1-m-RES1-DF,06085506605,RES,RES1,W1,MC,RES1,m
36954,37.7360495,-122.1466048,360,461731.6,W1-m-RES1-DF,06001432100,RES,RES1,W1,MC,RES1,m
37028,34.0159791,-117.7799574,360,275148.7,W1-m-RES1-DF,06037403321,RES,RES1,W1,MC,RES1,m
37109,38.3539119,-121.9670998,360,221974.0,W1-m-RES1-DF,06095253105,RES,RES1,W1,MC,RES1,m
37238,38.7861401,-123.1049627,360,288328.8,W1-m-RES1-DF,06097154202,RES,RES1,W1,MC,RES1,m
37310,34.2625505,-118.8208954,360,137908.7,W1-m-RES1-DF,06111007515,RES,RES1,W1,MC,RES1,m
37399,34.1198024,-118.0616206,360,352261.6,W1-m-RES1-DF,06037431800,RES,RES1,W1,MC,RES1,m
37486,34.2115233,-118.1530651,360,532786.8,W1-m-RES1-DF,06037460301,RES,RES1,W1,MC,RES1,m
37571,37.2593227,-121.9087021,360,601599.6,W1-m-RES1-DF,06085502908,RES,RES1,W1,MC,RES1,m
37633,37.3981136,-122.0968319,360,75611.0,W1-m-RES1-DF,06085509403,RES,RES1,W1,MC,RES1,m
37691,34.1531531,-118.7176005,360,186255.4,W1-m-RES1-DF,06037800328,RES,RES1,W1,MC,RES1,m
37755,34.2615445,-118.4653518,360,219301.8,W1-m-RES1-DF,06037109604,RES,RES1,W1,MC,RES1,m
37796,39.1329096,-121.5380784,360,95221.8,W1-m-RES1-DF,06115040301,RES,RES1,W1,MC,RES1,m
37910,38.6099173,-121.5148924,360,77922.9,W1-m-RES1-DF,06067007010,RES,RES1,W1,MC,RES1,m
38040,33.9124563,-117.8357565,360,82484.99,W1-m-RES1-DF,06059021831,RES,RES1,W1,MC,RES1,m
38113,37.7256849,-122.4411925,360,317043.8,W1-m-RES1-DF,06075025501,RES,RES1,W1,MC,RES1,m
38157,37.2807411,-121.8160936,360,240057.9,W1-m-RES1-DF,06085503208,RES,RES1,W1,MC,RES1,m
38264,37.2857451,-121.9547473,360,243386.2,W1-m-RES1-DF,06085506503,RES,RES1,W1,MC,RES1,m
38429,33.7807141,-117.8508355,360,187981.1,W1-m-RES1-DF,06059075902,RES,RES1,W1,MC,RES1,m
38549,33.7257613,-116.3845048,360,33491.95,W1-m-RES1-DF,06065045126,RES,RES1,W1,MC,RES1,m
38600,38.2442483,-120.3179569,360,411960.0,W1-m-RES1-DF,06009000506,RES,RES1,W1,MC,RES1,m
38662,38.228354,-121.0980636,360,600623.3,W1-m-RES1-DF,06077004703,RES,RES1,W1,MC,RES1,m
38740,37.9774362,-121.2573976,360,47295.72,W1-m-RES1-DF,06077001700,RES,RES1,W1,MC,RES1,m
38787,39.3421409,-120.2613747,360,966250.9,W1-m-RES1-DF,06057001208,RES,RES1,W1,MC,RES1,m
38851,37.9872578,-121.6618882,360,382155.3,W1-m-RES1-DF,06013302011,RES,RES1,W1,MC,RES1,m
38891,33.870565,-117.2215776,360,14285.58,W1-m-RES1-DF,06065048800,RES,RES1,W1,MC,RES1,m
38966,33.7241157,-117.9227863,360,336276.0,W1-m-RES1-DF,06059099227,RES,RES1,W1,MC,RES1,m
39134,32.7652836,-117.1335163,360,97683.46,W1-m-RES1-DF,06073001100,RES,RES1,W1,MC,RES1,m
39198,37.9946847,-121.8308707,360,336262.8,W1-m-RES1-DF,06013307204,RES,RES1,W1,MC,RES1,m
39237,38.4893485,-121.4634353,360,254799.0,W1-m-RES1-DF,06067004908,RES,RES1,W1,MC,RES1,m
39314,35.1611022,-118.5218387,360,75891.34,W1-m-RES1-DF,06029006006,RES,RES1,W1,MC,RES1,m
39352,33.662898,-116.1700591,360,127199.1,W1-m-RES1-DF,06065045703,RES,RES1,W1,MC,RES1,m
39402,37.6276315,-122.4598112,360,650743.0,W1-m-RES1-DF,06081614000,RES,RES1,W1,MC,RES1,m
39473,34.8912837,-117.0096202,360,161889.0,W1-m-RES1-DF,06071009501,RES,RES1,W1,MC,RES1,m
39537,36.7935402,-119.8893835,360,468506.0,W1-m-RES1-DF,06019003810,RES,RES1,W1,MC,RES1,m
39597,33.8685443,-118.1986552,360,178145.4,W1-m-RES1-DF,06037570402,RES,RES1,W1,MC,RES1,m
39631,34.1440873,-117.3930954,360,65253.45,W1-m-RES1-DF,06071002705,RES,RES1,W1,MC,RES1,m
39668,34.209876,-118.3492653,360,85818.81,W1-m-RES1-DF,06037102105,RES,RES1,W1,MC,RES1,m
39709,34.2047368,-118.3664946,360,107539.0,W1-m-RES1-DF,06037123020,RES,RES1,W1,MC,RES1,m
39872,36.9858848,-121.9451225,360,95025.96,W1-m-RES1-DF,06087122005,RES,RES1,W1,MC,RES1,m
39972,32.7451544,-117.0658539,360,320143.5,W1-m-RES1-DF,06073002703,RES,RES1,W1,MC,RES1,m
40037,33.6622665,-117.9654799,360,435788.9,W1-m-RES1-DF,06059099237,RES,RES1,W1,MC,RES1,m
40097,38.5548133,-121.3408051,360,233865.0,W1-m-RES1-DF,06067009103,RES,RES1,W1,MC,RES1,m
40134,33.6151759,-117.149645,360,78961.2,W1-m-RES1-DF,06065050701,RES,RES1,W1,MC,RES1,m
40194,32.6906311,-117.182643,360,174485.2,W1-m-RES1-DF,06073010800,RES,RES1,W1,MC,RES1,m
40314,37.8716996,-122.5316069,360,944781.5,W1-m-RES1-DF,06041128100,RES,RES1,W1,MC,RES1,m
40414,34.1617442,-118.403266,360,422073.7,W1-m-RES1-DF,06037124000,RES,RES1,W1,MC,RES1,m
40567,35.6298168,-117.6877306,360,335877.0,W1-m-RES1-DF,06029005402,RES,RES1,W1,MC,RES1,m
40692,38.5525145,-121.7188435,360,168101.0,W1-m-RES1-DF,06113010610,RES,RES1,W1,MC,RES1,m
40788,35.2739653,-120.6236283,360,295176.7,W1-m-RES1-DF,06079011001,RES,RES1,W1,MC,RES1,m
41067,32.7743909,-117.1351253,360,20424.52,W1-m-RES1-DF,06073009307,RES,RES1,W1,MC,RES1,m
41261,34.2332349,-118.5376549,360,257138.6,W1-m-RES1-DF,06037115202,RES,RES1,W1,MC,RES1,m
41335,33.9416417,-118.0213686,360,302359.4,W1-m-RES1-DF,06037503302,RES,RES1,W1,MC,RES1,m
41459,33.8699757,-118.3812879,360,341373.7,W1-m-RES1-DF,06037620701,RES,RES1,W1,MC,RES1,m
41576,33.766702,-117.8278543,360,606512.1,W1-m-RES1-DF,06059075701,RES,RES1,W1,MC,RES1,m
41693,37.2827241,-122.3443974,360,518465.2,W1-m-RES1-DF,06081613800,RES,RES1,W1,MC,RES1,m
41762,37.3206767,-121.7888418,360,161200.2,W1-m-RES1-DF,06085503325,RES,RES1,W1,MC,RES1,m
41823,37.7570588,-121.9526204,360,5596.25,W1-m-RES1-DF,06013345111,RES,RES1,W1,MC,RES1,m
41870,33.4677881,-117.1064252,360,28588.52,W1-m-RES1-DF,06065043208,RES,RES1,W1,MC,RES1,m
41884,38.65246,-121.5633386,360,868276.9,W1-m-RES1-DF,06067007026,RES,RES1,W1,MC,RES1,m
41945,36.9879101,-121.5714927,360,84776.76,W1-m-RES1-DF,06085512509,RES,RES1,W1,MC,RES1,m
42022,34.1039997,-118.1321698,360,353144.6,W1-m-RES1-DF,06037480400,RES,RES1,W1,MC,RES1,m
42114,33.8764203,-117.8282551,360,203544.9,W1-m-RES1-DF,06059021820,RES,RES1,W1,MC,RES1,m
42188,35.4163005,-119.0249519,360,106222.8,W1-m-RES1-DF,06029000201,RES,RES1,W1,MC,RES1,m
42301,34.1621154,-118.2987272,360,123690.5,W1-m-RES1-DF,06037301602,RES,RES1,W1,MC,RES1,m
42387,38.5543039,-121.4817038,360,253324.0,W1-m-RES1-DF,06067002600,RES,RES1,W1,MC,RES1,m
42510,34.2737825,-119.2734268,360,168644.2,W1-m-RES1-DF,06111002600,RES,RES1,W1,MC,RES1,m
